candidate_id,source_record_number,source_filename,case_number,text_sha256,related_record_ids,reason,disposition
telegram-linked-precedent-3a4ed9018c042d8e136d2f90,590,10.pdf,34220075,159cf627d02ac85f781b99693abb607066f56fed7958ae9917b12adb77fb3cec,collector-1434-v10-p388-34258948;moj-1434-v10-p388-34258948,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-842552fa7a12011a11c42496,591,10.pdf,34220075,345b7fa51a92e7ad11ab5f89ce8283345df436ba8c8120119626642652efeed7,collector-1434-v10-p388-34258948;moj-1434-v10-p388-34258948;telegram-linked-precedent-3a4ed9018c042d8e136d2f90,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-bbb1f9e0ef91eb80c71ee776,598,23.pdf,1433/01,790d22156db8e2f2851cd4cf703fac725bb7dc620d22e7c8386fdd54c110bb50,telegram-linked-precedent-d18cfcb1cc9a8405d1d194a7,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-16e4ad7d8487f3cd3078ccea,602,23.pdf,3427354,e07907639f02c2078735ce147bc4a45dcb4ed7adc853558adb4a83b59c1a482e,collector-1434-v23-p34-34198838;moj-1434-v23-p34-34198838,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-88628a2ac59f6977a2b37843,603,23.pdf,3437318,f1d5e41627863d97545c196ee91fd094940175c6ec9c3b5153e7abe782ef747f,collector-1434-v23-p41-3451474;moj-1434-v23-p41-3451474,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b1efc74377b30dffd581966d,604,23.pdf,3440377,4fa47727a7407f294ca6e6065a06fe6f64ebc2b59a6e8d342e9748890339d732,collector-1434-v23-p45-3425051;moj-1434-v23-p45-3425051,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-137bb1c9d1be9cc6d33d6988,605,23.pdf,3493295,af39607fcb310afdecf24875d81cdd9a906249752ebac0c2a4ab85aa4ddd6a76,collector-1434-v23-p52-34189860;moj-1434-v23-p52-34189860,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-efe81ae3d9ebc58cabf95db0,609,23.pdf,33261681,47dc4ccdc893a07d4c538d67e6ce2b176f3dbba487ccbb785162143a509c1f23,collector-1434-v23-p89-33263784;moj-1434-v23-p89-33263784,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6bf27978f58465afa939ae79,613,23.pdf,33409909,85f48e525855871a6a2c46842881727dbd9db763a100cd9389a8604a7a0ec29a,collector-1434-v23-p109-33434658;moj-1434-v23-p109-33434658,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-877604b01ef1151b6dfe41de,614,23.pdf,33458139,16fe36d8be83ff25e5ece2cbd18cd43d6e008a9a90852220e722ed023fa0373a,collector-1434-v23-p115-34234520;moj-1434-v23-p115-34234520,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-13212463de0c4e41b0565456,616,23.pdf,33458139,831c9056e6ddc3cd2913fcbba6558a44fa2753cc0623b1448d8c7d1a16ee6f20,collector-1434-v23-p115-34234520;moj-1434-v23-p115-34234520;telegram-linked-precedent-877604b01ef1151b6dfe41de,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-360aac22295ce9da3a0ef960,618,23.pdf,33620052,c25689db33720a26c7f91e87da012e2bf7b8c721ed1194dec7988b88df5fd8f0,collector-1434-v23-p145-345262;moj-1434-v23-p145-345262,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-da9680593f593566c7111150,619,23.pdf,33671988,1e6b2a1b3b4ebb0a6b0856a7fab3f71b84c94d669f7c70fe88e4e8184980c69a,collector-1434-v23-p182-33469364;moj-1434-v23-p182-33469364;recovered-moj-1434-v23-p182-33469364,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1b4b73783a41334163465998,622,23.pdf,33696803,ba78e619ee9219e8751ed18231336dfccbd989cc599302adebd6c84f4daacbec,collector-1434-v23-p211-3420397;moj-1434-v23-p211-3420397,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cf27d5451dae638bde310323,631,23.pdf,3485932,318f27b9236b3e86d50a84212f12a34b5d898b1a653d641f847b42b46670b45a,collector-1434-v23-p291-3422718;moj-1434-v23-p291-3422718,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ad7af6f592d6ed3e6d48111a,635,23.pdf,33602310,effd1e6f4c19ea2eb391cee94cb3515da5050a9276558cfcc49fe23b2c9b6a43,collector-1434-v23-p321-3415026;moj-1434-v23-p321-3415026,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-23fff14837ed330098e4ad1d,636,23.pdf,34440661,6d0196d38d59ac77f6f9e8866d49c542fe665a246ccfb8726b1b38a696565f57,collector-1434-v23-p324-34374435;moj-1434-v23-p324-34374435,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-48a01b976f48207a0c6f3dcd,639,12.pdf,3333621,7e63e713f651e478656e76a0bf256d121d31222fafdfb94de0b01dea435817cb,collector-1434-v12-p5-347261;moj-1434-v12-p5-347261,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7a86b86f75e4fcf536ea2fcb,640,12.pdf,32279617,e9330b93e7038b9a15a608f16e8af36e8e42d65541fe409cda83d9ee835d9f70,collector-1434-v12-p11-3377548;moj-1434-v12-p11-3377548,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-db9f8ea0a6311b25b941bf69,641,12.pdf,3326768,ae227593d9cefd78a868b935375d83582e4379aceb170bec0424d73245847585,collector-1434-v12-p20-3396987;moj-1434-v12-p20-3396987,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-4e42160be278dd2d0fbee50a,644,12.pdf,317549,620c5f7effd4b4a6c46e507f7f33c3a6651d25b65644bbe3efa3e8a1cc39f748,collector-1434-v12-p45-32191315;moj-1434-v12-p45-32191315,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d868647d5f665ec8c8f13fa5,646,12.pdf,3223182,271a43646df3a0c041d08e309e98626aad3f8056b22924782d1ca5727e54eec2,collector-1434-v12-p58-33182259;moj-1434-v12-p58-33182259,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b78ca0a4bcd43be88dd087ed,647,12.pdf,33248699,096b970d5d20ac1471c5ae167d223d42569bff09f2517f1dff062ba268591e35,collector-1434-v12-p66-34180121;moj-1434-v12-p66-34180121,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ad2ebbcd54229ac71c01f5c4,648,12.pdf,32242789,187084742bc84f9fd5d9695f5e0f537202aedefc6b7dfb99cab338dcd22b15da,collector-1434-v12-p71-33268658;moj-1434-v12-p71-33268658,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e50d1fc5895dfa8d935d950e,650,12.pdf,3315262,81a4d5ccf67812c2511b5200fb7311672b3175b75ec753f20dcd9c3d947c1275,collector-1434-v12-p78-33345548;moj-1434-v12-p78-33345548,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-c79db81455735db214a9c69c,652,12.pdf,3315262,f684f38630b5c46db605b1d33e0be4f3aacf6ab6f79174719058b213bf1b2ae2,collector-1434-v12-p78-33345548;moj-1434-v12-p78-33345548;telegram-linked-precedent-e50d1fc5895dfa8d935d950e,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-514a0ca08015d868230ba31c,653,12.pdf,3394242,f29df68703e223132067c4be974f97c5c36048f5a5b5241c011fd87ab2aada73,collector-1434-v12-p88-33353081;moj-1434-v12-p88-33353081,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-bd6b6d2871507e137044025a,654,12.pdf,3394242,0a7ec44e019c745a0c11250ef71318a03d2a9a4c192282927bac336cb3ee18a6,collector-1434-v12-p88-33353081;moj-1434-v12-p88-33353081;telegram-linked-precedent-514a0ca08015d868230ba31c,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f4068b869873e0e0e4140044,655,12.pdf,3394242,02e631e28513dfcf7cb248d9f46f52cabbf0012dc198bcc2161fe34fb3e14d8f,collector-1434-v12-p88-33353081;moj-1434-v12-p88-33353081;telegram-linked-precedent-514a0ca08015d868230ba31c;telegram-linked-precedent-bd6b6d2871507e137044025a,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-27f795a573ede9c08d2073a3,656,12.pdf,3394242,7cc93e86a8b8ab1e62e5725cd5f6bfabfed6b072867270d2685ad96beb6698a5,collector-1434-v12-p88-33353081;moj-1434-v12-p88-33353081;telegram-linked-precedent-514a0ca08015d868230ba31c;telegram-linked-precedent-bd6b6d2871507e137044025a;telegram-linked-precedent-f4068b869873e0e0e4140044,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1ac2551a4e477e4676cfc808,658,12.pdf,3257493,aed7ae35902a19ed9663ce36e01ebdaafaa87f69ef7228bea5231c8376f4ad3e,collector-1434-v12-p107-33395847;moj-1434-v12-p107-33395847,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1b407618abe42783f0352b97,659,12.pdf,33398477,ba9001ac6fe47025cfb5d21cfef048891266c868ea1eff2b8ef32354e85f40a0,collector-1434-v12-p118-33469973;moj-1434-v12-p118-33469973,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2bfdcc6ea296a98070b5b21a,660,12.pdf,32229340,406f946e1acb70e765caeff9da3c6534227826873ac7cbf4599f723c2910fde8,collector-1434-v12-p123-33407511;moj-1434-v12-p123-33407511,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-42a28711b15f3888231983e1,666,12.pdf,32225389,1972b2a164f3da8015e10941ccf0692470183edbd494650767e3d88dd24f816f,collector-1434-v12-p170-33473430;moj-1434-v12-p170-33473430,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2b886bd39d9d3a6edc74c0c0,669,12.pdf,33511620,58a7b361c3d03cb64b9e562f1e18dd8bc7e2d65917b4e40232e0dba568e7df4b,collector-1434-v12-p186-34207900;moj-1434-v12-p186-34207900,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-9886d4436ac02511f086e913,670,12.pdf,1433/08,97af02a2f66b7c232acfff6e2686b03c836e61cc18b78e0ae07c8aaf728f2dd2,telegram-linked-precedent-23700d77ce6d6ce9285a73a0;telegram-linked-precedent-ee8525b58c7c89039e0b8c2e;telegram-linked-precedent-f479e683e9d536db6673996e,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d9acb32a498b6b0ee96e103d,672,12.pdf,33634070,cb28297a366db89dc1949a275d2be1932b79039e9871a0d3185af4637d6a9019,collector-1434-v12-p197-34167121;moj-1434-v12-p197-34167121,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1e9de14afa8d98fde2f163da,673,12.pdf,33645173,fbdec8a3690ea6275c7f7b62a27de53d502496f1ac3e119bf1a316566fffe1a8,collector-1434-v12-p204-34172149;moj-1434-v12-p204-34172149,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-819b3f597c841a168313c2c8,676,12.pdf,33698622,d5f31644285875179678d0f8903719e2b77ea212c11f7f04333dcf1c844c3422,collector-1434-v12-p224-34183664;moj-1434-v12-p224-34183664,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-56f9eacedb99c5e732140bd6,683,12.pdf,33712469,8c4d2238976499943eb714c3f2a9d07d8d0e6e9dce91d3109451067bfd30a926,telegram-linked-precedent-4c22da4b6295f50eaea564c4,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e9724c5ca3b92034705eb2f2,684,12.pdf,33712469,1eda398c76f402cfa882d80b1b486d8b74660f445f389ba45b293cffc1c27b1a,telegram-linked-precedent-4c22da4b6295f50eaea564c4;telegram-linked-precedent-56f9eacedb99c5e732140bd6,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-a1064a0ca1b914fd3d8e396e,689,12.pdf,33131659,20e242586b8342e3fa994e829935d363387b9e1bd684f480b3bfd30673128409,telegram-linked-precedent-2a0606071d21b27ad4ebf3be,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2ff7e3a137e0bac5a4d72e54,691,12.pdf,3415320,f580eba319dda3528d2e108bd012be63af11ad5c0518a7824127541b261643f7,collector-1434-v12-p287-34243280;moj-1434-v12-p287-34243280,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-5c86ae3d7a0a9e0ac4ed006f,694,12.pdf,32151993,00a95f0cdeba34692fb80de1b316f5a134497b7b9da999f395590e27e8f898f8,collector-1434-v12-p299-34268722;moj-1434-v12-p299-34268722,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-4c8a59d8d4c7c64f5fd59300,698,12.pdf,34100652,8bb45b61e1a15bd851e9481e9c0774e0b7dd4643c8d7dcfae3729e31a73cd759,collector-1434-v12-p353-34167752;moj-1434-v12-p353-34167752,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-657ae73d403420b76635606b,700,12.pdf,3427193,41f726b08df67fed8a9d489341fb85d650d4b09c6015c01da891961f37eb61fd,collector-1434-v12-p362-34304332;moj-1434-v12-p362-34304332,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-3544c54d8d883c9d9f8a7c03,702,27.pdf,4579,996d7ac17646b2f9270800fbc48adb8995fa6f8a8853a9626f867c97c5a38872,collector-1434-v27-p5-34312068;moj-1434-v27-p5-34312068,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cff20c9118ad21661581a2b6,703,27.pdf,3455426,abe9a742dc9df368851c047b0ac3461284917bac302d88609f24212980d357b8,collector-1434-v27-p10-34227186;moj-1434-v27-p10-34227186,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b9e4aafcf40b0217d80e0945,706,27.pdf,33948886,b7a56b0e07bbc356e03218cf3720861ee396cfca692e56fea90b950541bc6182,telegram-linked-precedent-1566da0741a76143395eff9a,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-23bc3b95c0a1a783bb10dc75,707,27.pdf,1433/04,b66c678a6715d9a8130202c3ad3d98d7bea0069487e59f69a4d58ac446afe024,telegram-linked-precedent-03474889577b744e8a121ff0;telegram-linked-precedent-0f89e22ad3d38c22d5c2d6ef;telegram-linked-precedent-17b22f21ac56c3f5d32ba591;telegram-linked-precedent-727ede1e6a8f02fc5283c87d;telegram-linked-precedent-76e0946ac700106d9e47cd81;telegram-linked-precedent-872c3ef867a87da6add7bb09;telegram-linked-precedent-9109d2f859ca133f0415cb2e;telegram-linked-precedent-9b0d1aeea6353639373d218e;telegram-linked-precedent-b562cd4750440c287aac64f9;telegram-linked-precedent-fc8f5302aaf89be013e2f025,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-89f7a157a6162fe4144afd4f,709,27.pdf,15832,1a5976694ee3c100ed53559f47c8fddc15ef8a02afbaf4bd7921aa7f97435f09,telegram-linked-precedent-52d35e9b409a252b6db174af,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-c06b8aadb4c9ecd4e0435734,711,27.pdf,34334605,bc9f6b00f716bef93026ac6e5c4fdfeaf8d1225375e72b0f0d71a09e75dc5689,collector-1434-v27-p66-34279674;moj-1434-v27-p66-34279674,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1bc7f4aee83ead582e6704e6,712,27.pdf,33642111,5f75c5031b4443d1048c6b185b9432489b77bdb195252ad19fd8da572758d05f,collector-1434-v27-p77-3411693;moj-1434-v27-p77-3411693,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f152d86487c299eaaa942caf,713,27.pdf,34168877,d74cf67866d397c10c161f373a2b72a490bc4f852798d94aedebc9513f926b7c,collector-1434-v27-p90-34234470;moj-1434-v27-p90-34234470,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d59fb642ae2580d3c52da36f,714,27.pdf,3483544,b956a48a9c01bd3e2b4d051b11ae12c1a97920adba4a645e136edaaf038612c0,collector-1434-v27-p126-3455295;moj-1434-v27-p126-3455295,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-34f4774e7fae7d803f0828f4,716,27.pdf,33612676,c947b9a82ca970ac7682aefa6b4ff3fadf23fde46071f19a5d6935fcf050493e,collector-1434-v27-p211-3423681;moj-1434-v27-p211-3423681,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ce2b21db390c0305c7254af6,718,27.pdf,34100345,ef81b552f4fafa5790a62a19ee0ee0500bf1c614bc9f6f8e9c4cd8432d253553,collector-1434-v27-p239-34176771;moj-1434-v27-p239-34176771,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-26807ac7527c7fde2a786e6c,720,27.pdf,34197926,e17fc4dcb09509b232dcc05c358ba2219b4489c2d8e4980a792399a1d52e3fbc,collector-1434-v27-p261-34206620;moj-1434-v27-p261-34206620,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7f2a792998b7644f5d70bca7,722,27.pdf,33189347,c57da5b1e819a4069968e31d10ac284f6da555e3ba46f2520f47e4aa228652cf,collector-1434-v27-p285-33330091;moj-1434-v27-p285-33330091,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-70c773a63f549b36b4300c44,723,27.pdf,33463853,34d4f1d1ed9e2b26256e8283536952b8c3d43f8e29dd849225ae9593f7c3f0e3,collector-1434-v27-p299-33473671;moj-1434-v27-p299-33473671,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-a0c8c182b1bb2d79347d05a6,724,27.pdf,33661865,44dc9f71ab69decdafba0dec766f3b2f47a88dc55fbfdc43c1bb9a0f49a2f9ce,collector-1434-v27-p303-3454811;moj-1434-v27-p303-3454811,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-5b355fcbd520fc20312f8221,725,27.pdf,33661865,cc1d8131b723b2e035a8c97a94e701208e02e1fced19de7a0d7140644c4219bb,collector-1434-v27-p303-3454811;moj-1434-v27-p303-3454811;telegram-linked-precedent-a0c8c182b1bb2d79347d05a6,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e7669dde377d72a7e517a38f,754,28.pdf,3458674,026a456272687d9d0a86a63288ca31e217a792f13c52c8ac8d12bd5ad3a3300f,collector-1434-v28-p5-34182567;moj-1434-v28-p5-34182567,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cc0012e746a29edd38022c78,755,28.pdf,33251142,7a55bfba0bde07c58bffd45f1c02552c2850b0be31feccb636c1f4c165e0ee25,collector-1434-v28-p15-33476217;moj-1434-v28-p15-33476217,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ac05a07218e867a9d599668f,758,28.pdf,51152,81640a57fc3d1e79a49bccdeafb69037db61e0566786930d48186a818602b865,collector-1434-v28-p31-3417867;moj-1434-v28-p31-3417867,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7c8f3d8e5abaa09943d5f51d,760,28.pdf,32484539,21e7383d57743ffab2ea30d0ea743fb9290387ed705222ad27e3e9f08d6a1abd,collector-1434-v28-p39-347226;moj-1434-v28-p39-347226,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-fc1abdaa557b4ef2b72ab758,761,28.pdf,33655933,0f46d0b37adef3ca007f564be9c32815f7dc7593f3e652c18384ab1d67ea2118,collector-1434-v28-p46-3410054;moj-1434-v28-p46-3410054,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-20e5cd02d83630beeef9a849,774,28.pdf,32538467,9d2809b73709115d116885ef33a59f78da347cf3288b5bbf4000047eb25e63de,collector-1434-v28-p130-33122571;moj-1434-v28-p130-33122571,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-363f925416c9eaf623fc535e,776,28.pdf,1433/03,a87ec34d3a10eccbe6c10c14509bea9f321d0e12220af8ab824b04f1f8e04fee,telegram-linked-precedent-94b900fe1c1fbcf448cc7e24,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-94ef41e174b0886269516c0f,778,28.pdf,39,072e45de47c768f60e65564e48d26a5970cfd42487bcffca25ec849584048f84,telegram-linked-precedent-26c0a4056161f07d99c80556;telegram-linked-precedent-5de1a19246be2354b7bf8a54;telegram-linked-precedent-ba43deb188c545ec136da4ac;telegram-linked-precedent-e5a95da5a985f0084c797dd5;telegram-linked-precedent-ff0b50d042cfde7c53a6d862,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0734ca6494cfc50424c83481,779,28.pdf,33335945,12a8002697f4ad63615d24ba472f7d572e5160f01aeac32b6e0f60d6483be5e7,collector-1434-v28-p173-34175102;moj-1434-v28-p173-34175102,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-3e683a060903e45af2ee21ff,783,28.pdf,33706116,c0a05ad8adfcc46fa6546f98185b47271be59096bd0856bddd35877957daf7dc,collector-1434-v28-p201-33706116;moj-1434-v28-p201-34197658,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-18f5a7863dacc4550d8bb102,786,28.pdf,34177806,9a3d0362e2b0c1d2bd6cb13f29b97b31e0c15f0fc10720cb401f1efa2a60acf5,collector-1434-v28-p221-34352250;moj-1434-v28-p221-34352250,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8d6cac326cd115ca6d0d95d9,790,28.pdf,33321735,6dbfd6e0465ad51464076053ab445e05b29f18ec9781f63aa3bf0feab3daab30,collector-1434-v28-p271-33466146;moj-1434-v28-p271-33466146,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-12756ea8202150fe399c5ba1,792,28.pdf,34496030,d6a733e9204166d4b56e4006043b9eb72af30ab93d0a994c6401e21537568e3f,428e62e9-01fc-5be0-88c1-54332f3255ce;collector-1434-v28-p275-34496030;collector-1435-v13-p395-34496030;moj-1434-v28-p275-34496030;text-4796b214213cf21b383f,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-a2074abcc6c7a439839d9e6e,794,28.pdf,34264825,037e4928b1fedfb8594c38c3b3b6acc3731da03195ca88629fe32523ae5e70bc,collector-1434-v28-p299-34303379;moj-1434-v28-p299-34303379,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-9087d5b3ccadeb5c46bcfb84,850,14.pdf,3453148,ebad4df5f82fa3050ebc5aecaae0ff26c845bccd9c242d270d4a8e50f42c21cf,collector-1434-v14-p98-3427561;moj-1434-v14-p98-3427561,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-58db87be60580046027d1b4a,852,14.pdf,1434/02,a9e13944bb48a9c5a7a17fe03224911f37522300ab122ea493e7ff469e54132c,telegram-linked-precedent-48fe7e70422e09be791bcc05;telegram-linked-precedent-4faffea02e9fa9ff46e1bc62;telegram-linked-precedent-cf7516f6441d33eab88fc677,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-476b21dd7756b59bcbf08670,853,14.pdf,1433,4cdb689ab7506cff384d179dba89097e7d8f6be940d8c70e862d941c1edc66f4,telegram-linked-precedent-1da44c6dd78b99cfbf7f1c9d,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d6c912a3e74290ce8da2eee1,859,14.pdf,3494397,a267407328c70dbe40ace6d0b6ff2b927f9c31c247c0f871a1b35ecea8027ade,collector-1434-v14-p167-34248330;moj-1434-v14-p167-34248330,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8a534fbf01df801b729fc842,860,14.pdf,33407255,54f2f0151e86504caaec0286a1779b51ad76e5cc0dd4f88ba8c1fccf99c4e5fc,collector-1434-v14-p181-33380550;moj-1434-v14-p181-33380550;recovered-moj-1434-v14-p181-33380550,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d169198156113fdef2dde351,864,14.pdf,33620566,ad876a01a0b85c09882063930d5b9399736e24412e3b3f5e24d1981bb6349e04,collector-1434-v14-p228-33446401;moj-1434-v14-p228-33446401,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-feff5570f0cbfcff5881a963,868,14.pdf,33652352,1d38867f7f3d7a4a2280f5e81bcccc04fb1933e706cfa5beaf57d2a0b93c1afd,collector-1434-v14-p248-33466642;moj-1434-v14-p248-33466642,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-efdadcd6e26f7ccf3d8aca37,869,14.pdf,34120578,4556f392371d7a06e4bfa926ce24de008730fdad414e96e048c303107436ca79,collector-1434-v14-p254-34263569;moj-1434-v14-p254-34263569,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b5a76005c8a44d90ce34c806,870,14.pdf,34197867,8033217986285042545ebb5ed7c10d27ece3808a5577f191d2a588acea134a85,collector-1434-v14-p260-34288327;moj-1434-v14-p260-34288327,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-5e0dc69d8ebf8453cace088e,871,14.pdf,1434/01,3fc45cbc59ae2a8eed51671e77f353e0507ae41054c600cb19046037bda7d2fb,telegram-linked-precedent-8c420c1c70a031c440b776ab;telegram-linked-precedent-9b77ca870c7c558b276da36c;telegram-linked-precedent-9c0862e9e1bd22b6dbbff76a;telegram-linked-precedent-a55d2c2aea22dd6bcc438d99,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-83c9a9eed0031a119e12a76b,879,14.pdf,33306253,557e817f7d63cfa6cf9ebe36f08ed338b7ddcbdea30ac2efa65d802b82c7d30b,collector-1434-v14-p315-33299196;moj-1434-v14-p315-33299196,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-4f8593728913bc2be469376d,880,14.pdf,33464877,ff9a9cc933a4b041c0e493cc1bc65d36e72335dce462a1e0f9f39f7737fcbc90,collector-1434-v14-p330-33356003;moj-1434-v14-p330-33356003,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-c30bd0cd107f6a933063543a,881,14.pdf,1434/04,6b407584e25141ad276c209f7ae84f1ab89bd2e3fe425ed22e207a93c9d36b9a,telegram-linked-precedent-62fd7355e595930770e60b45;telegram-linked-precedent-77b61927a5c0b5330625fd9e;telegram-linked-precedent-8fe1c3cdba80c98a54f6a255;telegram-linked-precedent-95f3eb7b0cfbc4e55acf9ad6,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-09ac4670afd7db270ae0b271,883,14.pdf,1434/05,2db597e91e8b8f2e9619c46c7bc9c90457129e67784fcc9c34d5b944452cc4ab,telegram-linked-precedent-707f5395e911e7c1c75fbd6b;telegram-linked-precedent-999c64e78967275876d082a2,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-00dca8f89d459fafe34f8099,884,14.pdf,1434/05,15b9bb371071262d293fcc20f12a0cb6c1817736f230da3a9fa013e0ca6d5f24,telegram-linked-precedent-09ac4670afd7db270ae0b271;telegram-linked-precedent-707f5395e911e7c1c75fbd6b;telegram-linked-precedent-999c64e78967275876d082a2,same_case_reference_distinct_or_unconfirmed_text,manual_review
